p_id,name,price,colour,brand,img,ratingcount,avg_rating,description,p_attributes,rating_category,price_category
P3130,Shubhkala Peach-Coloured Semi-Stitched Lehenga & Blouse With Dupatta,7500.0,Peach,SHUBHKALA,http://assets.myntassets.com/assets/images/13914744/2021/4/8/c7a94b50-b8ba-4c5e-b68b-ddad4a0ac27a1617868594905kurtasetsmisriwomenkurtasetsmisriwomentopsmisriwomentopsmisr1.jpg,60,3.3,PEACHCOLOUREDNBSPEMBROIDERED LEHENGA CHOLI WITH DUPATTABRPEACHCOLOURED EMBROIDERED UNSTICTCHED BLOUSE HAS A BOAT NECK SHORT SLEEVESBRPEACHCOLOURED SEMISTITCHED LEHENGANBSPSEMISTITCHED LEHENGA HAS DRAWSTRING CLOSURE FLARED HEM AND CANCAN LININGBRPEACH COLOURED EMBROIDERED DUPATTA HAS EMBROIDERED BORDERBLOUSE FABRIC NETBRLEHENGA FABRIC NETBRLEHENGA LINING FABRIC SILKBRDUPATTA FABRIC NETCHOLI CUSTOMIZABLE UPTO 44 INCHES 101M AT THE BUSTBRLEHENGA CUSTOMIZABLE UPTO 42 INCHES 106M AT THE WAISTBRLEHENGA LENGTH 42 INCHES 116M AT THE LENGTHBRDUPATTA LENGTH 225 MBRDUPATTA WIDTH 1M,blouse closure na blouse fabric net body or garment size garment measurements in bottom pattern embroidered choli stitch unstitched dupatta with dupatta dupatta border solid dupatta fabric net dupatta pattern embellished hemline flared lehenga closure drawstring lehenga fabric net lehenga lining fabric silk lehenga stitch semistitched neck boat neck ornamentation thread work sleeve length short sleeves sustainable regular technique na top pattern embroidered,AVERAGE,High
P3131,Panchhi Beige & Peach-Coloured Embroidered Sequinned Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6499.0,Beige,PANCHHI,http://assets.myntassets.com/assets/images/15393564/2021/9/7/e8f8b1ed-3e5d-45dd-aaa7-d78aa6ca32631631021103113lehengacholi1.jpg,50,3.4,Beige and peachcoloured embroidered lehenga choli with dupatta sequinnedbrBeige and peachcoloured embroidered unstitched blousebrBeige and peachcoloured embroidered semistitched lehenga flared hembrBeige and peachcoloured embellished dupatta taping borderBlouse fabric Net br Lehenga fabric Net br Lehenga lining fabric Shantoon br Dupatta fabric Net brLehenga Customizable upto 48 inches 122 m at the waistbrLehenga length 42 inches 107 m at the lengthbrCholi Customizable upto 48 inches 122 m at the BustbrDupatta length 250 meter Width 1 meter,blouse closure na blouse fabric net body or garment size garment measurements in bottom pattern embroidered choli stitch unstitched dupatta with dupatta dupatta border taping dupatta fabric net dupatta pattern embellished hemline flared lehenga closure na lehenga fabric net lehenga lining fabric shantoon lehenga stitch semistitched neck na ornamentation sequinned regions all sleeve length threequarter sleeves sleeve styling regular sleeves sustainable sustainable technique na top pattern embroidered,AVERAGE,High
P3132,Divastri Navy Blue & Gold-Toned Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,5999.0,Navy Blue,DIVASTRI,http://assets.myntassets.com/assets/images/13922406/2021/6/18/e585e4db-4059-4388-ac46-3cca62a577771624008852751-divastri-women-lehenga-choli-4981624008851936-1.jpg,20,5.0,navy blue and goldtoned woven design lehenga choli with dupatta zaribrnavy blue and goldtoned woven design unstitched blouse has a round neck long sleeves flared hembrpink and goldtoned woven design dupatta tassels borderlehenga lengthnbsp41 inchesnbspnbsp nbspbrwaistnbspup to 38 inchnbspnbsp nbspbrlehenga flairnbsp28 mtrbrblouse lengthnbsp08 mtrbrdupatta lengthnbsp210 mtrblouse fabric silk br lehenga fabric silk br lehenga lining fabric cotton br dupatta fabric silk br,blouse closure na blouse fabric silk body or garment size garment measurements in bottom pattern woven design choli stitch unstitched dupatta with dupatta dupatta border tassels dupatta fabric silk dupatta pattern woven design hemline flared lehenga closure drawstring lehenga fabric silk lehenga lining fabric cotton lehenga stitch semistitched neck round neck ornamentation zari regions all sleeve length long sleeves sleeve styling regular sleeves sustainable regular technique na top pattern woven design,GOOD,High
P3133,Kid1 Girls Pink & Violet Ready To Wear Lehenga & Blouse With Dupatta,3599.0,Pink,KID1,http://assets.myntassets.com/assets/images/15501356/2021/9/16/ae96b4a0-6c9a-44bf-8859-134f2e510d5e1631790839105kid1parijaquardandnetlehengacholi1.jpg,110,3.6,Pink and violet woven design lehenga choli with dupattabr Pink woven design ready to wear blouse has a vneck short sleevesbrnbspViolet solid ready to wear lehenga has slipon closure flared hembr Violet solid dupatta taping borderBlouse fabric Silk Blend br Lehenga fabric Net br Lehenga lining fabric Poly Crepe br Dupatta fabric Net br,blouse closure na blouse fabric silk blend body or garment size garment measurements in bottom pattern solid choli stitch ready to wear dupatta with dupatta dupatta border taping dupatta fabric net dupatta pattern solid hemline flared lehenga closure slipon lehenga fabric net lehenga lining fabric poly crepe lehenga stitch ready to wear neck vneck ornamentation na regions all sleeve length short sleeves sleeve styling regular sleeves sustainable regular technique na top pattern woven design,AVERAGE,High
P3134,Netram Pink & Orange Embroidered Semi Stitched Lehenga & Blouse With Dupatta,12183.0,Pink,NETRAM,http://assets.myntassets.com/assets/images/productimage/2021/2/26/c26b2688-e578-48e0-a34f-12dcd3292d451614317109976-1.jpg,20,4.0,pink lehenga choli with dupatta has beads and stonesbrpink unstitched blousebrpink unstitched lehenga flared hembrpink dupatta with taping borderbrdisclaimer images are for referral purposes onlyblouse fabric netbrlehenga fabric netbrlehenga lining fabric satinbrdupatta fabric netlehenga106 mbrblouse 1 mnbspbrdupatta 240 mbrlehenga gher 240 m,blouse closure na blouse fabric net body or garment size garment measurements in bottom pattern embroidered choli stitch unstitched dupatta with dupatta dupatta border taping dupatta fabric net dupatta pattern embellished hemline flared lehenga closure na lehenga fabric net lehenga lining fabric satin lehenga stitch semistitched neck round neck occasion festive ornamentation beads and stones sleeve length short sleeves sustainable regular technique na top pattern embroidered,GOOD,High
P3135,Vrsales Women Yellow Semi Stiched Woven Jacquard Lehenga Choli,7751.0,Yellow,VRSALES,http://assets.myntassets.com/assets/images/productimage/2021/5/19/36dd2ca9-c617-43c8-8f3a-5c29a239e8ab1621422986402-1.jpg,20,1.5,pfancy yellow semi stiched woven jacquard lehenga choli having yellow color a line lehnega of lehenga stitched upto 42 inches waist upto 42 inchhips upto 42 inches gher of lehenga is 25 meter jacquard fabric and blue color unstitched blouse080 mtr with dupatta of net material 225 mtrpplehengajacquard42 inch blousejacquard080 mtr dupattanet220 mtrduaptta widht42 inchlehenga flare 3 mtrp,blouse closure na blouse fabric raw silk body or garment size garment measurements in bottom pattern woven design choli stitch unstitched dupatta with dupatta dupatta border taping dupatta fabric net dupatta pattern woven design hemline flared lehenga closure na lehenga fabric art silk lehenga lining fabric satin lehenga stitch semistitched neck round neck occasion festive ornamentation zari sleeve length sleeveless sustainable regular technique na top pattern woven design,POOR,High
P3136,Purvaja Red & Pink Ikat Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,6499.0,Red,PURVAJA,http://assets.myntassets.com/assets/images/productimage/2021/6/16/b5b124f4-dea6-4965-82b2-6855210922951623842155664-1.jpg,150,3.2,RED AND PINK WOVEN DESIGN LEHENGA CHOLI WITH DUPATTA FLARED HEM BR RED AND PINK WOVEN DESIGN DUPATTA PRINTED BORDERLEHENGA WAIST CUSTOMIZABLE UPTO 42BRLEHENGA LENGTH 44 INCHBRDUPATTA WIDTH 57CMBRFLARE 250 MTRBRDUPATTA LENGTH 220 MTRBRCHOLI LENGTH 1 MTRBLOUSE FABRIC ART SILK BR LEHENGA FABRIC ART SILK BR LEHENGA LINING FABRIC POLY CREPE BR DUPATTA FABRIC ART SILK BR,blouse closure na blouse fabric art silk body or garment size garment measurements in bottom pattern woven design choli stitch unstitched dupatta with dupatta dupatta border printed dupatta fabric art silk dupatta pattern woven design hemline flared lehenga closure na lehenga fabric art silk lehenga lining fabric poly crepe lehenga stitch semistitched neck vneck ornamentation zari regions all sleeve length threequarter sleeves sleeve styling bell sleeves sustainable regular technique ikat top pattern woven design,AVERAGE,High
P3137,Mitera Blue & Gold-Toned Woven Design Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,5999.0,Blue,MITERA,http://assets.myntassets.com/assets/images/12668574/2020/11/25/69271dd4-943b-4bd8-9c02-0a87a3d7de991606273896258miteralehengacholi1.jpg,290,3.7,BLUE AND GOLDENNBSPWOVEN DESIGN SEMISTITCHED LEHENGA AMP UNSTITCHED BLOUSE WITH DUPATTABRBLUENBSPKALAMKARI WOVEN DESIGN UNSTITCHED BLOUSENBSPFABRICBRBLUE AND GOLDENNBSPKALAMKARI WOVEN DESIGN SEMISTITCHED LEHENGA WITH CANCAN LINING HAS FLARED HEM AND DRAWSTRING CLOSUREBRNAVY BLUE AND GOLDEN KALAMKARI WOVEN DESIGN DUPATTA HAS TASSELLED BORDERBLOUSE FABRIC POLYESTERBRLEHENGA FABRIC ART SILKBRLEHENGA LINING FABRIC SHANTOONBRDUPATTA FABRIC ART SILKLEHENGANBSPLENGTH 111 METRES 44 INCHESBRLEHENGA FLARE 3NBSPMETRESNBSPNBSPBRBLOUSE PIECE 1NBSPMETRENBSPBRDUPATTANBSPLENGTH 22 METRES,blouse closure na blouse fabric polyester body or garment size garment measurements in bottom pattern woven design choli stitch unstitched dupatta with dupatta dupatta border tassels dupatta fabric art silk dupatta pattern woven design hemline asymmetric lehenga closure drawstring lehenga fabric art silk lehenga lining fabric shantoon lehenga stitch semistitched neck na ornamentation na sleeve length threequarter sleeves sustainable regular technique kalamkari top pattern woven design,AVERAGE,High
P3138,Titliyan Girls Blue & Pink Printed Ready To Wear Lehenga & Blouse With Dupatta,3999.0,Blue,TITLIYAN,http://assets.myntassets.com/assets/images/16921120/2022/1/24/d60f0d1d-30ff-4275-8bc9-4aca043b6dff1643028241958bluepinkfloralprintedlehengacholiwithdupatta1.jpg,50,3.4,Blue and pink printed lehenga choli with dupatta br Blue and pink printed ready to wear blouse has a round neck long sleeves button closure br Blue and pink printed ready to wear lehenga has zip closure flared hem br Blue and pink solid dupatta tassels borderMaterial GeorgettebrCare Dry Clean,blouse closure button blouse fabric poly georgette body or garment size garment measurements in bottom pattern printed choli stitch ready to wear dupatta with dupatta dupatta border tassels dupatta fabric poly georgette dupatta pattern solid hemline flared lehenga closure zip lehenga fabric poly georgette lehenga lining fabric shantoon lehenga stitch ready to wear neck round neck ornamentation na regions all sleeve length long sleeves sleeve styling bell sleeves sustainable regular technique na top pattern printed,AVERAGE,High
P3139,Chhabra 555 Fuchsia & Green Mirror Work Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,7900.0,Fuchsia,CHHABRA 555,http://assets.myntassets.com/assets/images/18262054/2022/6/1/fca45f7f-3a2d-4653-86d3-1a9d00e6a6b61654060290834-chhabra-555-fuchsia--magenta-beads-and-stones-semi-stitched--1.jpg,10,4.0,Fuchsia and green woven design lehenga choli with dupatta mirror work br Fuchsia and green woven design unstitched blouse short sleeves fuchsia and green woven design semistitched lehenga flared hem br Fuchsia and green woven design dupatta tassels borderArt SilkbrDryclean OnlyMaximum Lehenga waist 42 inchesbrMaximum lehenga height 44 inchesbrUnstitched blouse length 90 cmbrDupatta length 220 meters width 10 meters,blouse closure na blouse fabric silk blend body or garment size garment measurements in bottom pattern woven design choli stitch unstitched dupatta with dupatta dupatta border tassels dupatta fabric art silk dupatta pattern woven design hemline flared lehenga closure na lehenga fabric silk blend lehenga lining fabric shantoon lehenga stitch semistitched neck na ornamentation mirror work regions all sleeve length short sleeves sleeve styling regular sleeves sustainable sustainable technique na top pattern woven design wedding bride wedding squad wheretowear,GOOD,High
P3140,White Fire Yellow & Gold-Toned Embellished Sequinned Semi-Stitched Lehenga & Unstitched Blouse With Dupatta,17000.0,Yellow,WHITE FIRE,http://assets.myntassets.com/assets/images/17931330/2022/4/19/0e24b10c-6903-4a87-b950-35169ddc46281650359501316whitefirewomenyellowlehengacholi1.jpg,50,3.4,ULLIYELLOW AND GOLDTONED EMBELLISHED LEHENGA CHOLI WITH DUPATTA SEQUINNEDLILIYELLOW AND GOLDTONED EMBELLISHED UNSTITCHED BLOUSE HAS A ROUND NECK THREEQUARTER SLEEVESLILIYELLOW AND GOLDTONED EMBELLISHED SEMISTITCHED LEHENGA FLARED HEMLILIYELLOW AND GOLDTONED EMBELLISHED DUPATTA TAPING BORDERLIULBLOUSE FABRIC JUTE SILKBRLEHENGA FABRIC POLYGEORGETTEBRDUPATTA FABRIC NETBRDRY CLEAN ONLYPLEHENGA LENGTH 40 42 CHOLI LENGTH 08 MTR DUPATTA LENGTH 220 MTR LEHENGA FLARE 30 M WITH CANCANP,blouse closure na blouse fabric jute silk body or garment size garment measurements in bottom pattern embellished choli stitch unstitched dupatta with dupatta dupatta border taping dupatta fabric net dupatta pattern embellished hemline flared lehenga closure na lehenga fabric poly georgette lehenga lining fabric raw silk lehenga stitch semistitched neck round neck ornamentation sequinned regions all sleeve length threequarter sleeves sleeve styling regular sleeves sustainable regular technique na top pattern embellished wedding bride wedding squad,AVERAGE,High
P3141,Weavers Villa Women Pink & Mustard Yellow Floral Embroidered Shawl,1399.0,Pink,WEAVERS VILLA,http://assets.myntassets.com/assets/images/12159424/2020/9/8/67d651e4-bd14-4c57-8aca-b6bbce9f38031599542082625stolesweaversvillawomenstolesweaversvillawomenstolesweaversv1.jpg,230,4.7,Pink and mustard yellow floral embroidered shawl has solid border with tasselsWool and acrylic blendbrDry CleanLength 2 mbrWidth 75 cm,border solid fabric wool fabric 2 acrylic fabric purity blended fusion wear no occasion daily ornamentation other pattern embroidered pattern size medium print or pattern type floral,GOOD,Medium
P3142,Sangria Beige & Yellow Ethnic Motifs Phulkari Embroidered Dupatta,3199.0,Beige,SANGRIA,http://assets.myntassets.com/assets/images/17449506/2022/4/1/99e8d60b-e02d-450b-b9b0-30f440f676a71648789562028-sangria-women-dupatta-1641648789561828-1.jpg,120,3.3,bABOUT THE BRANDbbrSangria is a readytowear brand that focuses on a global Indian woman Sangria has a unique signature style with an electric collection of fabrics colors and patterns The brand has a modern take on traditional Indian motifs and designs with a wide range of offeringsbrbrbPRODUCT DESCRIPTIONbbrWith the bright color this dupatta can be styled with solid kurta to complete a ethnic lookbrbrbFEATURESbnbspulliBeige yellow and blue ethnic motifsnbsp phulkari embroidered dupattanbsplilitaping borderliulululLength 230 cmbrWidth 95 cmPoly chiffonbrDry Clean,border taping fabric poly chiffon occasion party ornamentation phulkari pattern embroidered print or pattern type ethnic motifs sustainable regular technique na wash care dry clean wedding bride wedding squad,AVERAGE,High
